Mod:Item:MetaData, Localized Name
opencomputers:screen2:0, Screen (Tier 2)
opencomputers:rack:0, Rack
opencomputers:waypoint:0, Waypoint
opencomputers:casecreative:0, Computer Case (Creative)
opencomputers:microcontroller:0, Microcontroller
opencomputers:print:0, 3D Print
opencomputers:robotafterimage:0, Robot
opencomputers:robot:0, robot.name
opencomputers:endstone:0, End Stone
opencomputers:netsplitter:0, Net Splitter
opencomputers:transposer:0, Transposer
opencomputers:carpetedcapacitor:0, Carpeted Capacitor
opencomputers:material:1, Grog
opencomputers:material:10, Arithmetic Logic Unit (ALU)
opencomputers:material:15, Arrow Keys
opencomputers:material:14, Button Group
opencomputers:material:5, Card Base
opencomputers:material:28, Chamelium
opencomputers:material:3, Circuit Board
opencomputers:material:11, Control Unit (CU)
opencomputers:material:0, Cutting Wire
opencomputers:material:29, Diamond Chip
opencomputers:material:12, Disk Platter
opencomputers:material:23, Drone Case (Tier 1)
opencomputers:material:24, Drone Case (Tier 2)
opencomputers:material:25, Drone Case (Creative)
opencomputers:material:27, Ink Cartridge
opencomputers:material:26, Ink Cartridge (Empty)
opencomputers:material:13, Interweb
opencomputers:material:7, Microchip (Tier 1)
opencomputers:material:8, Microchip (Tier 2)
opencomputers:material:9, Microchip (Tier 3)
opencomputers:material:20, Microcontroller Case (Tier 1)
opencomputers:material:21, Microcontroller Case (Tier 2)
opencomputers:material:22, Microcontroller Case (Creative)
opencomputers:material:16, Numeric Keypad
opencomputers:material:4, Printed Circuit Board (PCB)
opencomputers:material:2, Raw Circuit Board
opencomputers:material:17, Tablet Case (Tier 1)
opencomputers:material:18, Tablet Case (Tier 2)
opencomputers:material:19, Tablet Case (Creative)
opencomputers:material:6, Transistor
opencomputers:tool:0, Analyzer
opencomputers:tool:1, Network Debugger
opencomputers:tool:4, OpenComputers Manual
opencomputers:tool:5, Nanomachines
opencomputers:tool:2, Remote Terminal
opencomputers:tool:3, Texture Picker
opencomputers:wrench, Scrench
opencomputers:hoverboots, Hover Boots
opencomputers:component:16, Accelerated Processing Unit (APU) (Tier 2)
opencomputers:component:17, Accelerated Processing Unit (APU) (Tier 3)
opencomputers:component:18, Accelerated Processing Unit (APU) (Creative)
opencomputers:component:3, Component Bus (Tier 1)
opencomputers:component:4, Component Bus (Tier 2)
opencomputers:component:5, Component Bus (Tier 3)
opencomputers:component:0, Central Processing Unit (CPU) (Tier 1)
opencomputers:component:1, Central Processing Unit (CPU) (Tier 2)
opencomputers:component:2, Central Processing Unit (CPU) (Tier 3)
opencomputers:component:20, Disk Drive
opencomputers:component:6, Memory (Tier 1)
opencomputers:component:7, Memory (Tier 1.5)
opencomputers:component:8, Memory (Tier 2)
opencomputers:component:9, Memory (Tier 2.5)
opencomputers:component:10, Memory (Tier 3)
opencomputers:component:11, Memory (Tier 3.5)
opencomputers:component:13, Server (Tier 1)
opencomputers:component:14, Server (Tier 2)
opencomputers:component:15, Server (Tier 3)
opencomputers:component:12, Server (Creative)
opencomputers:component:19, Terminal Server
opencomputers:card:10, Data Card (Tier 1)
opencomputers:card:11, Data Card (Tier 2)
opencomputers:card:12, Data Card (Tier 3)
opencomputers:card:0, Debug Card
opencomputers:card:1, Graphics Card (Tier 1)
opencomputers:card:2, Graphics Card (Tier 2)
opencomputers:card:3, Graphics Card (Tier 3)
opencomputers:card:8, Internet Card
opencomputers:card:9, Linked Card
opencomputers:card:6, Network Card
opencomputers:card:4, Redstone Card (Tier 1)
opencomputers:card:7, Wireless Network Card (Tier 2)
opencomputers:upgrade:32, Component Bus (Creative)
opencomputers:upgrade:0, Angel Upgrade
opencomputers:upgrade:1, Battery Upgrade (Tier 1)
opencomputers:upgrade:2, Battery Upgrade (Tier 2)
opencomputers:upgrade:3, Battery Upgrade (Tier 3)
opencomputers:upgrade:4, Chunkloader Upgrade
opencomputers:upgrade:5, Card Container (Tier 1)
opencomputers:upgrade:6, Card Container (Tier 2)
opencomputers:upgrade:7, Card Container (Tier 3)
opencomputers:upgrade:8, Upgrade Container (Tier 1)
opencomputers:upgrade:9, Upgrade Container (Tier 2)
opencomputers:upgrade:10, Upgrade Container (Tier 3)
opencomputers:upgrade:11, Crafting Upgrade
opencomputers:upgrade:12, Database Upgrade (Tier 1)
opencomputers:upgrade:13, Database Upgrade (Tier 2)
opencomputers:upgrade:14, Database Upgrade (Tier 3)
opencomputers:upgrade:15, Experience Upgrade
opencomputers:upgrade:16, Generator Upgrade
opencomputers:upgrade:27, Hover Upgrade (Tier 1)
opencomputers:upgrade:28, Hover Upgrade (Tier 2)
opencomputers:upgrade:17, Inventory Upgrade
opencomputers:upgrade:18, Inventory Controller Upgrade
opencomputers:upgrade:26, Leash Upgrade
opencomputers:upgrade:30, MFU
opencomputers:upgrade:19, Navigation Upgrade
opencomputers:upgrade:20, Piston Upgrade
opencomputers:upgrade:21, Sign I/O Upgrade
opencomputers:upgrade:22, Solar Generator Upgrade
opencomputers:upgrade:33, Sticky Piston Upgrade
opencomputers:upgrade:23, Tank Upgrade
opencomputers:upgrade:24, Tank Controller Upgrade
opencomputers:upgrade:25, Tractor Beam Upgrade
opencomputers:upgrade:29, Trading Upgrade
opencomputers:upgrade:31, Wireless Network Card (Tier 1)
opencomputers:storage:0, EEPROM
opencomputers:storage:1, Floppy Disk
opencomputers:storage:2, Hard Disk Drive (Tier 1) (1MB)
opencomputers:storage:3, Hard Disk Drive (Tier 2) (2MB)
opencomputers:storage:4, Hard Disk Drive (Tier 3) (4MB)
opencomputers:misc:1, Crecopter
opencomputers:misc:0, Microcontroller
opencomputers:misc:0, Creatix
opencomputers:misc:0, Tablet
opencomputers:misc:0, Hover Boots
opencomputers:misc:0, EEPROM (Lua BIOS)
oreprospectingstick:gold_stick, Gold Prospect stick
oreprospectingstick:coal_stick, Coal Prospect stick
oreprospectingstick:iron_stick, Iron Prospect stick
oreprospectingstick:diamond_stick, Diamond Prospect stick
oreprospectingstick:redstone_stick, Redstone Prospect stick
oreprospectingstick:lapis_stick, Lapis Prospect stick
oreprospectingstick:emerald_stick, Emerald Prospect stick
oreprospectingstick:nether_quartz_stick, Nether Quart Prospect stick
oreprospectingstick:gold_ring, Gold Prospect ring
oreprospectingstick:coal_ring, Coal Prospect ring
oreprospectingstick:iron_ring, Iron Prospect ring
oreprospectingstick:diamond_ring, Diamond Prospect ring
oreprospectingstick:redstone_ring, Redstone Prospect ring
oreprospectingstick:lapis_ring, Lapis Prospect ring
oreprospectingstick:emerald_ring, Emerald Prospect ring
oreprospectingstick:nether_quartz_ring, Nether Quart Prospect ring
tg:terra_focus:0, Focus (Taiga)
tg:terra_focus:1, Focus (Desert)
tg:terra_focus:2, Focus (Hell)
tg:terra_focus:3, Focus (Jungle)
tg:terra_focus:4, Focus (Mushroom)
tg:terra_focus:5, Focus (Plains)
tg:terra_focus:6, Focus (Ice Plains)
tg:terra_focus:7, Focus (Forest)
tg:terra_focus:8, Focus (Swamp)
tg:terra_focus:9, Focus (Savanna)
thaumadditions:mithrillium_nugget, Mithrillium Nugget
thaumadditions:adaminite_nugget, Adaminite Nugget
thaumadditions:mithminite_nugget, Mithminite Nugget
thaumadditions:mithrillium_ingot, Mithrillium Ingot
thaumadditions:adaminite_ingot, Adaminite Ingot
thaumadditions:mithminite_ingot, Mithminite Ingot
thaumadditions:mithrillium_plate, Mithrillium Plate
thaumadditions:adaminite_plate, Adaminite Plate
thaumadditions:mithminite_plate, Mithminite Plate
thaumadditions:adaminite_fabric, Adaminite Fabric
thaumadditions:mithminite_fabric, Mithminite Fabric
thaumadditions:mithrillium_resonator, Mithrillium Resonator
thaumadditions:levitation_device, Flight Device
thaumadditions:seal_globe, Seal Globe
thaumadditions:odour_powder, Odour Powder
thaumadditions:phantom_ink_phial, Phial of Phantom Ink
thaumadditions:mithminite_blade, Mithminite Blade
thaumadditions:mithminite_handle, Mithminite Handle
thaumadditions:zeith_fur, Blue Wolf Fur
thaumadditions:blue_bone, Blue Bone
thaumadditions:fragnant_pendant, Fragrant Pendant
thaumadditions:recharge_charm, Recharge Charm
thaumadditions:traveller_belt, Belt of the Traveller
thaumadditions:striding_belt, Striding Belt
thaumadditions:meteor_belt, Belt of the Meteor
thaumadditions:bone_eye, Bone-eye
thaumadditions:vis_scribing_tools, Vis Scribing Tools
thaumadditions:void_thaumometer, Void Thaumometer
thaumadditions:wormhole_mirror, Wormhole Mirror
thaumadditions:void_elemental_pickaxe, Void Pickaxe of the Core
thaumadditions:void_elemental_shovel, Void Shovel of the Earthmover
thaumadditions:void_elemental_axe, Void Axe of the Stream
thaumadditions:void_elemental_hoe, Void Hoe of Growth
thaumadditions:shadow_beam_staff, Shadow Beam Staff
thaumadditions:essentia_pistol, Essentia Pistol
thaumadditions:the_beheader, The Beheader
thaumadditions:adaminite_sword, Adaminite Sword
thaumadditions:mithminite_scythe, Mithminite Scythe
thaumadditions:adaminite_hood, Adaminite Hood
thaumadditions:adaminite_robe, Adaminite Robe
thaumadditions:adaminite_belt, Adaminite Belt
thaumadditions:adaminite_boots, Adaminite Boots
thaumadditions:mithminite_hood, Mithminite Hood
thaumadditions:mithminite_robe, Mithminite Robe
thaumadditions:mithminite_belt, Mithminite Belt
thaumadditions:mithminite_boots, Mithminite Boots
thaumadditions:dna_sample, Entity Cell
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:salt_essence:0, Vis Salt
thaumadditions:seal_symbol, Seal Symbol: @ASPECT
thaumadditions:vis_pod, %s Vis Pod
thaumadditions:vis_seeds, %s Vis Seeds
thaumadditions:void_seed, Void Seed
thaumadditions:chester, Chester
thaumadditions:knowledge_tome, Tome of Sharing
thaumadditions:disenchant_fabric, Fabric of Disenchantment
thaumadditions:crystal_bag, Crystal Bag
thaumadditions:void_fruit, Void Fruit
thaumadditions:mithrillium_smelter, Mithrillium Smeltery
thaumadditions:adaminite_smelter, Adaminite Smeltery
thaumadditions:mithminite_smelter, Mithminite Smeltery
thaumadditions:aura_disperser, Aura Disperser
thaumadditions:aspect_combiner, Essentia Combiner
thaumadditions:aura_charger, Aura Charger
thaumadditions:crystal_crusher, Crystal Crusher
thaumadditions:crystal_bore, Crystal Bore
thaumadditions:entity_summoner, Entity Summoner
thaumadditions:puriflower, Puriflower
thaumadditions:flux_concentrator, Flux Concentrator
thaumadditions:cake, Arcane Cake
thaumadditions:dawn_totem, Totem of Dawn
thaumadditions:twilight_totem, Twilight Totem
thaumadditions:growth_chamber, Crystal Growth Chamber
thaumadditions:seal, Arcane Seal
thaumadditions:shadow_enchanter, Shadow Enchanter
thaumadditions:thaumic_lectern, Thaumonomicon Lectern
thaumadditions:void_anvil, Void Anvil
thaumadditions:essentia_sink, Essentia Sink
thaumadditions:jar_brass, Brass Warded Jar
thaumadditions:jar_thaumium, Thaumium Reinforced Jar
thaumadditions:jar_eldritch, Void Reinforced Jar
thaumadditions:jar_mithrillium, Mithrillium Fortified Jar
thaumadditions:jar_adaminite, Adaminite Fortified Jar
thaumadditions:jar_mithminite, Mithminite Fortified Jar
thaumadditions:crystal_block, @ASPECT Crystal Block
thaumadditions:taintkin, Taintkin
thaumadditions:taintkin_lit, Taint o' Lantern
thaumadditions:mithrillium_block, Mithrillium Block
thaumadditions:adaminite_block, Adaminite Block
thaumadditions:mithminite_block, Mithminite Block
thaumadditions:taintwood_planks, Taintwood Planks
thaumadditions:chiseled_amber_block, Chiseled Amber Block
thaumadditions:iron_framed_greatwood, Iron Framed Greatwood
thaumadditions:brass_plated_silverwood, Brass Plated Silverwood
thaumadditions:chiseled_greatwood, Chiseled Greatwood
thaumadditions:amber_lamp, Amber Lamp
thaumadditions:crystal_lamp, Crystal Lamp
thaumadditions:vis_seeds/aer, item.thaumadditions:vis_seeds/aer.name
thaumadditions:vis_seeds/terra, item.thaumadditions:vis_seeds/terra.name
thaumadditions:vis_seeds/ignis, item.thaumadditions:vis_seeds/ignis.name
thaumadditions:vis_seeds/aqua, item.thaumadditions:vis_seeds/aqua.name
thaumadditions:vis_seeds/ordo, item.thaumadditions:vis_seeds/ordo.name
thaumadditions:vis_seeds/perditio, item.thaumadditions:vis_seeds/perditio.name
thaumadditions:vis_seeds/vacuos, item.thaumadditions:vis_seeds/vacuos.name
thaumadditions:vis_seeds/lux, item.thaumadditions:vis_seeds/lux.name
thaumadditions:vis_seeds/motus, item.thaumadditions:vis_seeds/motus.name
thaumadditions:vis_seeds/gelum, item.thaumadditions:vis_seeds/gelum.name
thaumadditions:vis_seeds/vitreus, item.thaumadditions:vis_seeds/vitreus.name
thaumadditions:vis_seeds/metallum, item.thaumadditions:vis_seeds/metallum.name
thaumadditions:vis_seeds/victus, item.thaumadditions:vis_seeds/victus.name
thaumadditions:vis_seeds/mortuus, item.thaumadditions:vis_seeds/mortuus.name
thaumadditions:vis_seeds/potentia, item.thaumadditions:vis_seeds/potentia.name
thaumadditions:vis_seeds/permutatio, item.thaumadditions:vis_seeds/permutatio.name
thaumadditions:vis_seeds/praecantatio, item.thaumadditions:vis_seeds/praecantatio.name
thaumadditions:vis_seeds/auram, item.thaumadditions:vis_seeds/auram.name
thaumadditions:vis_seeds/alkimia, item.thaumadditions:vis_seeds/alkimia.name
thaumadditions:vis_seeds/vitium, item.thaumadditions:vis_seeds/vitium.name
thaumadditions:vis_seeds/tenebrae, item.thaumadditions:vis_seeds/tenebrae.name
thaumadditions:vis_seeds/alienis, item.thaumadditions:vis_seeds/alienis.name
thaumadditions:vis_seeds/volatus, item.thaumadditions:vis_seeds/volatus.name
thaumadditions:vis_seeds/herba, item.thaumadditions:vis_seeds/herba.name
thaumadditions:vis_seeds/instrumentum, item.thaumadditions:vis_seeds/instrumentum.name
thaumadditions:vis_seeds/fabrico, item.thaumadditions:vis_seeds/fabrico.name
thaumadditions:vis_seeds/machina, item.thaumadditions:vis_seeds/machina.name
thaumadditions:vis_seeds/vinculum, item.thaumadditions:vis_seeds/vinculum.name
thaumadditions:vis_seeds/spiritus, item.thaumadditions:vis_seeds/spiritus.name
thaumadditions:vis_seeds/cognitio, item.thaumadditions:vis_seeds/cognitio.name
thaumadditions:vis_seeds/sensus, item.thaumadditions:vis_seeds/sensus.name
thaumadditions:vis_seeds/aversio, item.thaumadditions:vis_seeds/aversio.name
thaumadditions:vis_seeds/praemunio, item.thaumadditions:vis_seeds/praemunio.name
thaumadditions:vis_seeds/desiderium, item.thaumadditions:vis_seeds/desiderium.name
thaumadditions:vis_seeds/exanimis, item.thaumadditions:vis_seeds/exanimis.name
thaumadditions:vis_seeds/bestia, item.thaumadditions:vis_seeds/bestia.name
thaumadditions:vis_seeds/humanus, item.thaumadditions:vis_seeds/humanus.name
thaumadditions:vis_seeds/fames, item.thaumadditions:vis_seeds/fames.name
thaumadditions:vis_seeds/corpus, item.thaumadditions:vis_seeds/corpus.name
thaumadditions:vis_seeds/invidia, item.thaumadditions:vis_seeds/invidia.name
thaumadditions:vis_seeds/gula, item.thaumadditions:vis_seeds/gula.name
thaumadditions:vis_seeds/luxuria, item.thaumadditions:vis_seeds/luxuria.name
thaumadditions:vis_seeds/infernus, item.thaumadditions:vis_seeds/infernus.name
thaumadditions:vis_seeds/superbia, item.thaumadditions:vis_seeds/superbia.name
thaumadditions:vis_seeds/desidia, item.thaumadditions:vis_seeds/desidia.name
thaumadditions:vis_seeds/ira, item.thaumadditions:vis_seeds/ira.name
thaumadditions:vis_seeds/coralos, item.thaumadditions:vis_seeds/coralos.name
thaumadditions:vis_seeds/dreadia, item.thaumadditions:vis_seeds/dreadia.name
thaumadditions:vis_seeds/spatio, item.thaumadditions:vis_seeds/spatio.name
thaumadditions:vis_seeds/tempus, item.thaumadditions:vis_seeds/tempus.name
thaumadditions:vis_seeds/fluctus, item.thaumadditions:vis_seeds/fluctus.name
thaumadditions:vis_seeds/sonus, item.thaumadditions:vis_seeds/sonus.name
thaumadditions:vis_seeds/exitium, item.thaumadditions:vis_seeds/exitium.name
thaumadditions:vis_seeds/caeles, item.thaumadditions:vis_seeds/caeles.name
thaumadditions:vis_seeds/draco, item.thaumadditions:vis_seeds/draco.name
thaumadditions:vis_seeds/infernum, item.thaumadditions:vis_seeds/infernum.name
thaumadditions:vis_seeds/ventus, item.thaumadditions:vis_seeds/ventus.name
thaumadditions:vis_seeds/visum, item.thaumadditions:vis_seeds/visum.name
thaumadditions:vis_seeds/imperium, item.thaumadditions:vis_seeds/imperium.name
thaumicbases:oldcobble, Ancient Cobblestone
thaumicbases:oldcobblemossy, Ancient Mossy Cobblestone
thaumicbases:oldgravel, Ancient Gravel
thaumicbases:oldbrick, Ancient Bricks
